Country,Player,Year,Own_goal
Niger,Amadou Sabo,2021,FALSE
Djibouti,Warsama Hassan,2021,FALSE
Ivory Coast,Sebastien Haller,2021,FALSE
Ivory Coast,Sebastien Haller,2021,FALSE
Cameroon,Moumi Ngamaleu,2021,FALSE
Liberia,Kpah Sherman,2021,FALSE
South Africa,Bongokuhle Hlongwane,2021,FALSE
Libya,Omar Al Khouja,2021,FALSE
Scotland,Lyndon Dykes,2021,FALSE
Portugal,Bernardo Silva,2021,FALSE
Portugal,Andre¸ Silva,2021,FALSE
Portugal,Diogo Jota,2021,FALSE
Kazakhstan,Islambek Kuat,2021,FALSE
Bosnia and Herzegovina,Miralem PjaniŽ?,2021,FALSE
Bosnia and Herzegovina,Luka Menalo,2021,FALSE
Kazakhstan,Bakhtiyar Zaynutdinov,2021,FALSE
Algeria,Sofiane Feghouli,2021,FALSE
Burkina Faso,Abdoul Tapsoba,2021,FALSE
Cape Verde,Dylan Tavares,2021,FALSE
Nigeria,Victor Osimhen,2021,FALSE
Nigeria,Kenny Rocha Santos,2021,TRUE
Japan,Yuya Osako,2021,FALSE
Senegal,Boulaye Dia,2021,FALSE
Congo,SilvÇùre Ganvoula,2021,FALSE
Senegal,IsmaÇîla Sarr,2021,FALSE
Senegal,Sadio ManÇ¸,2021,FALSE
Croatia,Marko Livaja,2021,FALSE
Croatia,Mario Pa­aliŽ?,2021,FALSE
Croatia,Nikola Vla­iŽ?,2021,FALSE
Denmark,Yussuf Poulsen,2021,FALSE
Denmark,Simon KjÇÝr,2021,FALSE
Denmark,Andreas Skov Olsen,2021,FALSE
Denmark,Thomas Delaney,2021,FALSE
Denmark,Andreas Cornelius,2021,FALSE
Equatorial Guinea,Iban Salvador,2021,FALSE
Ethiopia,Aschalew Tamene,2021,FALSE
Faroe Islands,KlÇÝmint Olsen,2021,FALSE
Faroe Islands,Heini Vatnsdal,2021,FALSE
Moldova,Nicolae Milinceanu,2021,FALSE
France,Antoine Griezmann,2021,FALSE
France,Antoine Griezmann,2021,FALSE
Iran,Alireza Jahanbakhsh,2021,FALSE
Iran,Mehdi Taremi,2021,FALSE
Iran,Ali Gholizadeh,2021,FALSE
Malawi,Richard Mbulu,2021,FALSE
Netherlands,Davy Klaassen,2021,FALSE
Netherlands,Memphis Depay,2021,FALSE
Netherlands,Memphis Depay,2021,FALSE
Netherlands,Memphis Depay,2021,FALSE
Netherlands,Guus Til,2021,FALSE
Netherlands,Donyell Malen,2021,FALSE
Turkey,Cengiz Ç?nder,2021,FALSE
Norway,Kristian Thorstvedt,2021,FALSE
Norway,Erling Haaland,2021,FALSE
Norway,Erling Haaland,2021,FALSE
Gibraltar,Reece Styche,2021,FALSE
Norway,Alexander SÇ÷rloth,2021,FALSE
Norway,Erling Haaland,2021,FALSE
Saudi Arabia,Saleh Al-Shehri,2021,FALSE
Serbia,Sergej MilinkoviŽ?-SaviŽ?,2021,FALSE
Republic of Ireland,Nikola MilenkoviŽ?,2021,TRUE
Russia,Fyodor Smolov,2021,FALSE
Russia,Zelimkhan Bakayev,2021,FALSE
Slovakia,Ivan Schranz,2021,FALSE
Slovakia,Martin KoscelnÇðk,2021,FALSE
South Korea,Kwon Chang-hoon,2021,FALSE
Guinea-Bissau,Piqueti,2021,FALSE
Guinea-Bissau,FrÇ¸dÇ¸ric Mendy,2021,FALSE
Guinea-Bissau,Piqueti,2021,FALSE
Sudan,Mohamed Abdelrahman,2021,FALSE
Guinea-Bissau,Mama BaldÇ¸,2021,FALSE
Sudan,Mohamed Abdelrahman,2021,FALSE
United Arab Emirates,Ali Mabkhout,2021,FALSE
Syria,Mahmoud Al Baher,2021,FALSE
Tanzania,Erasto Nyoni,2021,FALSE
Tanzania,Novatus Dismas,2021,FALSE
Madagascar,Njiva Rakotoharimalala,2021,FALSE
Madagascar,Thomas Fontaine,2021,FALSE
Tanzania,Feisal Salum,2021,FALSE
Australia,Rhyan Grant,2021,FALSE
Tunisia,Wahbi Khazri,2021,FALSE
Tunisia,Anis Ben Slimane,2021,FALSE
Albania,Rey Manaj,2021,FALSE
Albania,Qazim LaÇõi,2021,FALSE
Albania,Armando Broja,2021,FALSE
Albania,Elseid Hysaj,2021,FALSE
Albania,Myrto Uzuni,2021,FALSE
Armenia,Henrikh Mkhitaryan,2021,FALSE
Liechtenstein,Noah Frick,2021,FALSE
Belgium,Dennis Praet,2021,FALSE
Canada,Atiba Hutchinson,2021,FALSE
Canada,Jonathan David,2021,FALSE
Canada,Tajon Buchanan,2021,FALSE
Costa Rica,Jimmy MarÇðn,2021,FALSE
Jamaica,Shamar Nicholson,2021,FALSE
Greece,Tasos Bakasetas,2021,FALSE
Greece,Vangelis Pavlidis,2021,FALSE
Sweden,Robin Quaison,2021,FALSE
Honduras,Brayan Moya,2021,FALSE
United States,Antonee Robinson,2021,FALSE
United States,Ricardo Pepi,2021,FALSE
United States,Brenden Aaronson,2021,FALSE
United States,Sebastian Lletget,2021,FALSE
Hungary,ÇdÇ­m Szalai,2021,FALSE
Hungary,Endre Botka,2021,FALSE
Andorra,Max Llovera,2021,FALSE
Germany,Serge Gnabry,2021,FALSE
Germany,Antonio RÇ¬diger,2021,FALSE
Germany,Leroy SanÇ¸,2021,FALSE
Germany,Timo Werner,2021,FALSE
Italy,Moise Kean,2021,FALSE
Italy,Edgaras Utkus,2021,TRUE
Italy,Giacomo Raspadori,2021,FALSE
Italy,Moise Kean,2021,FALSE
Italy,Giovanni Di Lorenzo,2021,FALSE
Spain,Pablo Fornals,2021,FALSE
Spain,Ferran Torres,2021,FALSE
Panama,Rolando Blackburn,2021,FALSE
Mexico,JesÇ§s Manuel Corona,2021,FALSE
England,Harry Kane,2021,FALSE
Poland,Damian Szyma?ski,2021,FALSE
Argentina,Lionel Messi,2021,FALSE
Argentina,Lionel Messi,2021,FALSE
Argentina,Lionel Messi,2021,FALSE
Brazil,Ç?verton Ribeiro,2021,FALSE
Brazil,Neymar,2021,FALSE
Colombia,Miguel Borja,2021,FALSE
Colombia,Miguel Borja,2021,FALSE
Chile,Jean Meneses,2021,FALSE
Colombia,Luis DÇðaz,2021,FALSE
Paraguay,David MartÇðnez,2021,FALSE
Paraguay,Alejandro Romero Gamarra,2021,FALSE
Venezuela,Jhon Chancellor,2021,FALSE
Uruguay,GastÇün Pereiro,2021,FALSE
Spain,Ferran Torres,2021,FALSE
Spain,Ferran Torres,2021,FALSE
Spain,Ferran Torres,2021,FALSE
Spain,Ferran Torres,2021,FALSE
Italy,Lorenzo Pellegrini,2021,FALSE
Italy,Lorenzo Pellegrini,2021,FALSE
Morocco,Achraf Hakimi,2021,FALSE
Morocco,Imran Louza,2021,FALSE
Morocco,Ilias Chair,2021,FALSE
Morocco,Ayoub El Kaabi,2021,FALSE
Morocco,Munir El Haddadi,2021,FALSE
Guinea,Mohamed Bayo,2021,FALSE
Sudan,Seif Teiri,2021,FALSE
Australia,Awer Mabil,2021,FALSE
Oman,Rabia Al-Alawi,2021,FALSE
Australia,Martin Boyle,2021,FALSE
Australia,Mitchell Duke,2021,FALSE
Belgium,Yannick Carrasco,2021,FALSE
Belgium,Yannick Carrasco,2021,FALSE
Belgium,Romelu Lukaku,2021,FALSE
Belgium,Romelu Lukaku,2021,FALSE
France,Karim Benzema,2021,FALSE
France,Karim Benzema,2021,FALSE
France,Kylian Mbappe,2021,FALSE
France,Kylian Mbappe,2021,FALSE
France,ThÇ¸o Hernandez,2021,FALSE
France,ThÇ¸o Hernandez,2021,FALSE
China PR,Zhang Yuning,2021,FALSE
China PR,Wu Lei,2021,FALSE
Vietnam,H ¯? T §¾n TÇÿi,2021,FALSE
China PR,Wu Lei,2021,FALSE
Vietnam,Nguy ¯?n Ti §¨n Linh,2021,FALSE
DR Congo,Chadrac Akolo,2021,FALSE
DR Congo,Dieumerci Mbokani,2021,FALSE
Ecuador,Michael Estrada,2021,FALSE
Ecuador,Enner Valencia,2021,FALSE
Ecuador,Enner Valencia,2021,FALSE
El Salvador,Enrico Hernandez,2021,FALSE
Equatorial Guinea,SaÇ§l Coco,2021,FALSE
Equatorial Guinea,Emilio Nsue,2021,FALSE
Liberia,Van-Dave Harmon,2021,FALSE
Cape Verde,Jamiro Monteiro,2021,FALSE
Cape Verde,Garry Rodrigues,2021,FALSE
Mali,Adama TraorÇ¸,2021,FALSE
Mali,Ibrahima KonÇ¸,2021,FALSE
Mali,Ibrahima KonÇ¸,2021,FALSE
Mali,Ibrahima KonÇ¸,2021,FALSE
Mali,Moussa Doumbia,2021,FALSE
Mexico,Jorge Sanchez,2021,FALSE
Canada,Jonathan Osorio,2021,FALSE
Central African Republic,Karl Namnganda,2021,FALSE
Peru,Christian Cueva,2021,FALSE
Peru,Sergio PeÇña,2021,FALSE
Uganda,Fahad Bayo,2021,FALSE
Saudi Arabia,Firas Al-Buraikan,2021,FALSE
South Korea,Hwang In-beom,2021,FALSE
Syria,Omar Khribin,2021,FALSE
South Korea,Son Heung-min,2021,FALSE
Benin,Steve MouniÇ¸,2021,FALSE
Tunisia,Ellyes Skhiri,2021,FALSE
Tunisia,Wahbi Khazri,2021,FALSE
Tunisia,Seifeddine Jaziri,2021,FALSE
Iran,Mehdi Taremi,2021,FALSE
United States,Ricardo Pepi,2021,FALSE
United States,Ricardo Pepi,2021,FALSE
Venezuela,Eric RamÇðrez,2021,FALSE
Brazil,Marquinhos,2021,FALSE
Brazil,Gabriel Barbosa,2021,FALSE
Brazil,Antony,2021,FALSE
Algeria,Riyad Mahrez,2021,FALSE
Algeria,Youssouf Oumarou,2021,TRUE
Niger,Daniel Sosah,2021,FALSE
Algeria,Riyad Mahrez,2021,FALSE
Algeria,Zakariya Souleymane,2021,TRUE
Algeria,Islam Slimani,2021,FALSE
Algeria,Islam Slimani,2021,FALSE
Angola,Zini,2021,FALSE
Angola,Ary Papel,2021,FALSE
Gabon,Axel MÇ¸yÇ¸,2021,FALSE
Angola,Jonathan Buatu,2021,FALSE
Cameroon,Eric Maxim Choupo-Moting,2021,FALSE
Cameroon,Eric Maxim Choupo-Moting,2021,FALSE
Cameroon,Karl Toko Ekambi,2021,FALSE
Mozambique,Geny Catamo,2021,FALSE
Croatia,Ivan Peri­iŽ?,2021,FALSE
Croatia,Jo­ko Gvardiol,2021,FALSE
Croatia,Marko Livaja,2021,FALSE
Wales,Aaron Ramsey,2021,FALSE
Czech Republic,Jakub Pe­ek,2021,FALSE
Czech Republic,Danny Ward,2021,TRUE
Wales,Daniel James,2021,FALSE
Burkina Faso,Abdoul Tapsoba,2021,FALSE
Burkina Faso,Abdoul Tapsoba,2021,FALSE
Burkina Faso,Issa KaborÇ¸,2021,FALSE
Burkina Faso,Mohamed KonatÇ¸,2021,FALSE
Egypt,Omar Marmoush,2021,FALSE
Estonia,Erik Sorga,2021,FALSE
Estonia,Sergei Zenjov,2021,FALSE
Romania,Ianis Hagi,2021,FALSE
Germany,Serge Gnabry,2021,FALSE
Germany,Thomas MÇ¬ller,2021,FALSE
Montenegro,Adam Maru­iŽ?,2021,FALSE
Montenegro,Fatos BeŽ?iraj,2021,FALSE
Montenegro,Fatos BeŽ?iraj,2021,FALSE
Armenia,Kamo Hovhannisyan,2021,FALSE
Iceland,Çsak Bergmann JÇühannesson,2021,FALSE
Netherlands,Davy Klaassen,2021,FALSE
North Macedonia,Darko Velkovski,2021,FALSE
North Macedonia,Ezgjan Alioski,2021,FALSE
North Macedonia,Boban Nikolov,2021,FALSE
North Macedonia,Darko Churlinov,2021,FALSE
Ivory Coast,Max Gradel,2021,FALSE
Ivory Coast,Ibrahim SangarÇ¸,2021,FALSE
Ivory Coast,JÇ¸rÇ¸mie Boga,2021,FALSE
Slovenia,Josip IliŽiŽ?,2021,FALSE
Slovenia,Andraó ÿporar,2021,FALSE
Slovenia,Josip IliŽiŽ?,2021,FALSE
Slovenia,Benjamin ÿe­ko,2021,FALSE
Russia,Milan ÿkriniar,2021,TRUE
Turkey,Kerem AktÇ¬rkoŽ?lu,2021,FALSE
Norway,Kristian Thorstvedt,2021,FALSE
England,Ben Chilwell,2021,FALSE
England,Bukayo Saka,2021,FALSE
England,Tammy Abraham,2021,FALSE
England,James Ward-Prowse,2021,FALSE
England,Jack Grealish,2021,FALSE
Republic of Ireland,Callum Robinson,2021,FALSE
Republic of Ireland,Callum Robinson,2021,FALSE
Republic of Ireland,Chiedozie Ogbene,2021,FALSE
South Africa,Teboho Mokoena,2021,FALSE
Ethiopia,Getaneh Kebede,2021,FALSE
South Africa,Mothobi Mvala,2021,FALSE
South Africa,Evidence Makgopa,2021,FALSE
Austria,Konrad Laimer,2021,FALSE
Austria,Marcel Sabitzer,2021,FALSE
Ukraine,Andriy Yarmolenko,2021,FALSE
Finland,Teemu Pukki,2021,FALSE
Ukraine,Roman Yaremchuk,2021,FALSE
Greece,Tasos Bakasetas,2021,FALSE
Greece,Dimitrios Pelkas,2021,FALSE
Ghana,Mohammed Kudus,2021,FALSE
Zimbabwe,Knowledge Musona,2021,FALSE
Ghana,Thomas Partey,2021,FALSE
Ghana,Andre¸ Ayew,2021,FALSE
Guinea,Jose¸ KantÇ¸,2021,FALSE
Sudan,Ahmed Al-Tash,2021,FALSE
Guinea,Mohamed Bayo,2021,FALSE
Sudan,Amir Kamal,2021,FALSE
Albania,Armando Broja,2021,FALSE
Bosnia and Herzegovina,Smail Prevljak,2021,FALSE
Bosnia and Herzegovina,Smail Prevljak,2021,FALSE
Lithuania,Justas Lasickas,2021,FALSE
Bulgaria,Kiril Despodov,2021,FALSE
Lithuania,Fedor Ž?ernych,2021,FALSE
Lithuania,Fedor Ž?ernych,2021,FALSE
Serbia,Du­an VlahoviŽ?,2021,FALSE
Denmark,Andreas Skov Olsen,2021,FALSE
Denmark,Simon KjÇÝr,2021,FALSE
Denmark,Christian NÇ÷rgaard,2021,FALSE
Denmark,Joakim MÇÝhle,2021,FALSE
Morocco,Ayoub El Kaabi,2021,FALSE
Morocco,Aymen Barkok,2021,FALSE
Morocco,Ayoub El Kaabi,2021,FALSE
Poland,Karol ?widerski,2021,FALSE
Poland,Cristian Brolli,2021,TRUE
Poland,Tomasz KŽ?dziora,2021,FALSE
Poland,Adam Buksa,2021,FALSE
Poland,Krzysztof PiŽ?tek,2021,FALSE
Israel,Eran Zahavi,2021,FALSE
Scotland,John McGinn,2021,FALSE
Israel,Mu'nas Dabbur,2021,FALSE
Scotland,Lyndon Dykes,2021,FALSE
Scotland,Scott McTominay,2021,FALSE
Senegal,Idrissa Gueye,2021,FALSE
Senegal,Famara DiÇ¸dhiou,2021,FALSE
Senegal,Sadio ManÇ¸,2021,FALSE
Namibia,Joslin Kamatuka,2021,FALSE
Senegal,Keita BaldÇ¸,2021,FALSE
Sweden,Emil Forsberg,2021,FALSE
Sweden,Alexander Isak,2021,FALSE
Sweden,Robin Quaison,2021,FALSE
Switzerland,Steven Zuber,2021,FALSE
Switzerland,Christian Fassnacht,2021,FALSE
Congo,Alaixys Romao,2021,TRUE
Togo,Euloge Placca Fessou,2021,FALSE
Argentina,Lionel Messi,2021,FALSE
Argentina,Rodrigo De Paul,2021,FALSE
Argentina,Lautaro MartÇðnez,2021,FALSE
Tanzania,Simon Msuva,2021,FALSE
Bolivia,Ramiro Vaca,2021,FALSE
Cape Verde,Ryan Mendes,2021,FALSE
Nigeria,Leon Balogun,2021,FALSE
Nigeria,Victor Osimhen,2021,FALSE
Chile,Ben Brereton DÇðaz,2021,FALSE
Chile,Mauricio Isla,2021,FALSE
El Salvador,Jairo HenrÇðquez,2021,FALSE
Costa Rica,Bryan Ruiz,2021,FALSE
Costa Rica,Celso Borges,2021,FALSE
Italy,NicolÇý Barella,2021,FALSE
Italy,NicolÇý Barella,2021,FALSE
Italy,Domenico Berardi,2021,FALSE
Italy,Domenico Berardi,2021,FALSE
Belgium,Charles De Ketelaere,2021,FALSE
Belgium,Charles De Ketelaere,2021,FALSE
Mali,Ibrahima KonÇ¸,2021,FALSE
Madagascar,Njiva Rakotoharimalala,2021,FALSE
Mexico,SebastiÇ­n CÇürdova,2021,FALSE
Mexico,Rogelio Funes Mori,2021,FALSE
Mexico,Hirving Lozano,2021,FALSE
Panama,AnÇðbal Godoy,2021,FALSE
Spain,Mikel Oyarzabal,2021,FALSE
Spain,Mikel Oyarzabal,2021,FALSE
France,Karim Benzema,2021,FALSE
France,Karim Benzema,2021,FALSE
France,Kylian Mbappe,2021,FALSE
France,Kylian Mbappe,2021,FALSE
Uganda,Fahad Bayo,2021,FALSE
Ecuador,Enner Valencia,2021,FALSE
Venezuela,Darwin MachÇðs,2021,FALSE
Venezuela,Eduard Bello,2021,FALSE
Zambia,Fashion Sakala,2021,FALSE
Equatorial Guinea,Federico Bikoro,2021,FALSE
Czech Republic,Patrik Schick,2021,FALSE
Czech Republic,Adam Hloóek,2021,FALSE
Burkina Faso,Issoufou Dayo,2021,FALSE
Burkina Faso,Abdoul Tapsoba,2021,FALSE
Slovakia,Ivan Schranz,2021,FALSE
Croatia,Andrej KramariŽ?,2021,FALSE
Slovakia,LukÇ­­ HaraslÇðn,2021,FALSE
Croatia,Luka ModriŽ?,2021,FALSE
Cyprus,Fotis Papoulis,2021,FALSE
Malta,Zach Muscat,2021,FALSE
Cyprus,Pieros Sotiriou,2021,FALSE
Malta,Jurgen Degabriele,2021,FALSE
Wales,Kieffer Moore,2021,FALSE
Gabon,Pierre-Emerick Aubameyang,2021,FALSE
Gabon,Alex Moucketou-Moussounda,2021,FALSE
Iceland,StefÇ­n Teitur Ç?ÇürÇøarson,2021,FALSE
Iceland,Albert GuÇømundsson,2021,FALSE
Iceland,Albert GuÇømundsson,2021,FALSE
Iceland,Andri GuÇøjohnsen,2021,FALSE
Ivory Coast,Nicolas PÇ¸pÇ¸,2021,FALSE
Malawi,Khuda Muyaba,2021,FALSE
Ivory Coast,Franck KessiÇ¸,2021,FALSE
Latvia,Merih Demiral,2021,TRUE
Turkey,Serdar Dursun,2021,FALSE
Turkey,Burak YŽñlmaz,2021,FALSE
Egypt,Ahmed Abou El Fotouh,2021,FALSE
Egypt,Mostafa Mohamed,2021,FALSE
Egypt,Ramadan Sobhi,2021,FALSE
Cameroon,Michael Ngadeu-Ngadjui,2021,FALSE
Netherlands,Virgil van Dijk,2021,FALSE
Netherlands,Memphis Depay,2021,FALSE
Netherlands,Memphis Depay,2021,FALSE
Netherlands,Denzel Dumfries,2021,FALSE
Netherlands,Arnaut Danjuma,2021,FALSE
Netherlands,Donyell Malen,2021,FALSE
Germany,Kai Havertz,2021,FALSE
Germany,Timo Werner,2021,FALSE
Germany,Timo Werner,2021,FALSE
Germany,Jamal Musiala,2021,FALSE
Norway,Mohamed Elyounoussi,2021,FALSE
Norway,Mohamed Elyounoussi,2021,FALSE
Romania,Alexandru MitriÔ?ŽŸ,2021,FALSE
Russia,Igor Diveyev,2021,FALSE
Russia,Georgi Dzhikiya,2021,FALSE
Slovenia,Josip IliŽiŽ?,2021,FALSE
Poland,Karol ?widerski,2021,FALSE
Northern Ireland,Conor Washington,2021,FALSE
Bulgaria,Todor Nedelev,2021,FALSE
Bulgaria,Todor Nedelev,2021,FALSE
Togo,Euloge Placca Fessou,2021,FALSE
Congo,Guy Mbenza,2021,FALSE
Togo,KÇ¸vin Denkey,2021,FALSE
Denmark,Joakim MÇÝhle,2021,FALSE
Hungary,Roland Sallai,2021,FALSE
England,John Stones,2021,FALSE
Scotland,Lyndon Dykes,2021,FALSE
South Korea,Son Heung-min,2021,FALSE
Iran,Alireza Jahanbakhsh,2021,FALSE
Israel,Eran Zahavi,2021,FALSE
Israel,Mu'nas Dabbur,2021,FALSE
Moldova,Ion Nicolaescu,2021,FALSE
Japan,Ao Tanaka,2021,FALSE
Australia,Ajdin Hrustic,2021,FALSE
Japan,Aziz Behich,2021,TRUE
Finland,Teemu Pukki,2021,FALSE
Finland,Teemu Pukki,2021,FALSE
Georgia,Tornike Okriashvili,2021,FALSE
Kosovo,Vedat Muriqi,2021,FALSE
Georgia,Zuriko Davitashvili,2021,FALSE
Switzerland,Breel Embolo,2021,FALSE
Switzerland,Renato Steffen,2021,FALSE
Switzerland,Breel Embolo,2021,FALSE
Switzerland,Mario GavranoviŽ?,2021,FALSE
Morocco,Ayoub El Kaabi,2021,FALSE
Guinea,Mamadou KanÇ¸,2021,FALSE
Morocco,Selim Amallah,2021,FALSE
Morocco,Selim Amallah,2021,FALSE
Morocco,Sofiane Boufal,2021,FALSE
Senegal,Famara DiÇ¸dhiou,2021,FALSE
Namibia,Peter Shalulile,2021,FALSE
Senegal,Famara DiÇ¸dhiou,2021,FALSE
Senegal,Famara DiÇ¸dhiou,2021,FALSE
Algeria,Riyad Mahrez,2021,FALSE
Algeria,AÇîssa Mandi,2021,FALSE
Algeria,IsmaÇ®l Bennacer,2021,FALSE
Algeria,Baghdad Bounedjah,2021,FALSE
Vietnam,Nguy ¯?n Ti §¨n Linh,2021,FALSE
Oman,Issam Al Sabhi,2021,FALSE
Oman,Mohsin Al-Khaldi,2021,FALSE
Oman,Salaah Al-Yahyaei,2021,FALSE
Portugal,Cristiano Ronaldo,2021,FALSE
Portugal,Cristiano Ronaldo,2021,FALSE
Portugal,Bruno Fernandes,2021,FALSE
Portugal,JoÇœo Palhinha,2021,FALSE
Portugal,Cristiano Ronaldo,2021,FALSE
Andorra,Marc Pujol,2021,FALSE
Andorra,Sergi Moreno,2021,FALSE
Andorra,Ricard Fernandez,2021,FALSE
Saudi Arabia,Sami Al-Najei,2021,FALSE
Saudi Arabia,Sami Al-Najei,2021,FALSE
China PR,AloÇðsio,2021,FALSE
Saudi Arabia,Firas Al-Buraikan,2021,FALSE
China PR,Wu Xi,2021,FALSE
Serbia,Du­an VlahoviŽ?,2021,FALSE
Azerbaijan,Emin Mahmudov,2021,FALSE
Serbia,Du­an VlahoviŽ?,2021,FALSE
Serbia,Du­an TadiŽ?,2021,FALSE
South Africa,Getaneh Kebede,2021,TRUE
Sweden,Emil Forsberg,2021,FALSE
Sweden,Alexander Isak,2021,FALSE
Syria,Omar Khribin,2021,FALSE
Lebanon,Mohamad Kdouh,2021,FALSE
Lebanon,Mohamad Kdouh,2021,FALSE
Lebanon,Soony Saad,2021,FALSE
Syria,Omar Al Somah,2021,FALSE
Ukraine,Andriy Yarmolenko,2021,FALSE
Bosnia and Herzegovina,Anel AhmedhodóiŽ?,2021,FALSE
United Arab Emirates,Caio Canedo,2021,FALSE
Iraq,Mohammed Al-Attas,2021,TRUE
Iraq,Aymen Hussein,2021,FALSE
United Arab Emirates,Ali Mabkhout,2021,FALSE
Ghana,Thomas Partey,2021,FALSE
Panama,Rolando Blackburn,2021,FALSE
Canada,Michael Amir Murillo,2021,TRUE
Canada,Alphonso Davies,2021,FALSE
Canada,Tajon Buchanan,2021,FALSE
Canada,Jonathan David,2021,FALSE
Mexico,Hector Moreno,2021,FALSE
Mexico,RaulJimÇ¸nez,2021,FALSE
Jamaica,Kemar Roofe,2021,FALSE
Jamaica,Oniel Fisher,2021,FALSE
Costa Rica,Keysher Fuller,2021,FALSE
United States,SergiÇño Dest,2021,FALSE
United States,Leonel Moreira,2021,TRUE
Argentina,Lautaro MartÇðnez,2021,FALSE
Bolivia,Rodrigo Ramallo,2021,FALSE
Bolivia,MoisÇ¸s Villarroel Angulo,2021,FALSE
Bolivia,VÇðctor Çbrego,2021,FALSE
Bolivia,Roberto Fernandez,2021,FALSE
Brazil,Neymar,2021,FALSE
Brazil,Raphinha,2021,FALSE
Brazil,Raphinha,2021,FALSE
Uruguay,Luis Suarez,2021,FALSE
Brazil,Gabriel Barbosa,2021,FALSE
Chile,Erick Pulgar,2021,FALSE
Chile,Erick Pulgar,2021,FALSE
Chile,Ben Brereton DÇðaz,2021,FALSE
North Macedonia,Aleksandar Trajkovski,2021,FALSE
North Macedonia,Enis Bardhi,2021,FALSE
North Macedonia,Enis Bardhi,2021,FALSE
North Macedonia,Milan Ristovski,2021,FALSE
North Macedonia,Enis Bardhi,2021,FALSE
Luxembourg,Gerson Rodrigues,2021,FALSE
Luxembourg,Sebastien Thill,2021,FALSE
Azerbaijan,Az?r SalahlŽñ,2021,FALSE
Luxembourg,Gerson Rodrigues,2021,FALSE
Benin,Jodel Dossou,2021,FALSE
Benin,Steve MouniÇ¸,2021,FALSE
Brazil,Lucas PaquetÇ­,2021,FALSE
China PR,Wu Lei,2021,FALSE
Oman,Amjad Al-Harthi,2021,FALSE
Namibia,Peter Shalulile,2021,FALSE
Congo,Guy Mbenza,2021,FALSE
Ecuador,Piero HincapiÇ¸,2021,FALSE
Ghana,Andre¸ Ayew,2021,FALSE
Ethiopia,Getaneh Kebede,2021,FALSE
Georgia,Khvicha Kvaratskhelia,2021,FALSE
Georgia,Khvicha Kvaratskhelia,2021,FALSE
Germany,Žølkay GÇ¬ndoŽ?an,2021,FALSE
Germany,Daniel Kaufmann,2021,TRUE
Germany,Leroy SanÇ¸,2021,FALSE
Germany,Marco Reus,2021,FALSE
Germany,Leroy SanÇ¸,2021,FALSE
Germany,Thomas MÇ¬ller,2021,FALSE
Germany,Ridle Baku,2021,FALSE
Germany,Thomas MÇ¬ller,2021,FALSE
Germany,Maximilian GÇôppel,2021,TRUE
Spain,Pablo Sarabia,2021,FALSE
Syria,Omar Al Somah,2021,FALSE
Iraq,Amir Al-Ammari,2021,FALSE
Lebanon,Soony Saad,2021,FALSE
Iran,Sardar Azmoun,2021,FALSE
Iran,Ahmad Nourollahi,2021,FALSE
Croatia,Ivan Peri­iŽ?,2021,FALSE
Croatia,Duje Ž?aleta-Car,2021,FALSE
Malta,Marcelo BrozoviŽ?,2021,TRUE
Croatia,Mario Pa­aliŽ?,2021,FALSE
Croatia,Luka ModriŽ?,2021,FALSE
Croatia,Lovro Majer,2021,FALSE
Croatia,Andrej KramariŽ?,2021,FALSE
Croatia,Lovro Majer,2021,FALSE
Chile,Alexis Sanchez,2021,FALSE
Peru,Gianluca Lapadula,2021,FALSE
Peru,Christian Cueva,2021,FALSE
Peru,Sergio PeÇña,2021,FALSE
Russia,Aleksandr Yerokhin,2021,FALSE
Russia,Fyodor Smolov,2021,FALSE
Russia,Andrei Mostovoy,2021,FALSE
Russia,Aleksei Sutormin,2021,FALSE
Russia,Anton Zabolotny,2021,FALSE
Russia,Aleksandr Yerokhin,2021,FALSE
Mali,Moussa Djenepo,2021,FALSE
Mali,Ibrahima KonÇ¸,2021,FALSE
Mali,Kalifa Coulibaly,2021,FALSE
Slovenia,Miha Zajc,2021,FALSE
Slovakia,Ondrej Duda,2021,FALSE
Slovenia,Miha Mevlja,2021,FALSE
Slovakia,David Strelec,2021,FALSE
South Africa,Teboho Mokoena,2021,FALSE
South Korea,Hwang Hee-chan,2021,FALSE
DR Congo,GaÇ®l Kakuta,2021,FALSE
DR Congo,Nathan Fasika,2021,FALSE
DR Congo,Ben Malango,2021,FALSE
Togo,Pape Abou CissÇ¸,2021,TRUE
Senegal,Habib Diallo,2021,FALSE
Kenya,Michael Olunga,2021,FALSE
Uganda,Fahad Bayo,2021,FALSE
Japan,Junya Ito,2021,FALSE
Poland,Robert Lewandowski,2021,FALSE
Poland,Kamil JÇü§wiak,2021,FALSE
Andorra,Marc Vales,2021,FALSE
Poland,Arkadiusz Milik,2021,FALSE
Poland,Robert Lewandowski,2021,FALSE
Angola,HÇ¸lder Costa,2021,FALSE
Angola,M'Bala Nzola,2021,FALSE
Egypt,Mohamed Elneny,2021,FALSE
Egypt,Akram Tawfik,2021,FALSE
Israel,Nir Bitton,2021,FALSE
Austria,Marko ArnautoviŽ?,2021,FALSE
Israel,Dor Peretz,2021,FALSE
Austria,Louis Schaub,2021,FALSE
Austria,Louis Schaub,2021,FALSE
Austria,Marcel Sabitzer,2021,FALSE
Niger,Youssouf Oumarou,2021,FALSE
